Game Name,TA,GS,TAD,Num,Time,Score
Lily's Epic Quest for Lost Gems,3565,1000,2565,26,125.0,533.52
Lily in Puzzle World,3175,3000,175,22,0.5,7700.0
Lilith-M,1138,1000,138,21,2.0,1449.0
Lila's Tale and the Hidden Forest,1574,1000,574,25,2.0,7175.0
Lil' Guardsman,1911,1000,911,48,22.0,1987.6363636363637
Lil Gator Game,1423,1000,423,22,4.0,2326.5
Like a Dragon: Pirate Yakuza in Hawaii,1230,1000,230,61,40.0,350.75
Like a Dragon: Ishin!,4337,1000,3337,55,120.0,1529.4583333333333
Like a Dragon: Infinite Wealth,1311,1000,311,64,80.0,248.8
Like a Dragon Gaiden: The Man Who Erased His Name,1563,1000,563,61,25.0,1373.72
Like No Other: The Legend Of The Twin Books,1082,1000,82,10,0.5,1640.0
Lightfield,3237,1000,2237,13,6.0,4846.833333333333
Light-It Up,1431,1000,431,16,2.0,3448.0
Light of Life,1008,1000,8,11,0.5,176.0
Light Up The Room,1320,1000,320,11,1.0,3520.0
Light Fairytale Episode 2,1226,1000,226,22,4.0,1243.0
Light Fairytale Episode 1,1321,1000,321,29,4.0,2327.25
Liftoff: Drone Racing,3533,1000,2533,27,16.0,4274.4375
Lifeless Planet: Premier Edition,1656,1000,656,15,10.0,984.0
Lifeless Moon,1311,1000,311,17,1.0,5287.0
Life of Fly 2,1008,1000,8,13,1.0,104.0
Life of Fly,1011,1000,11,12,1.0,132.0
Life is Strange: True Colors,1340,1000,340,40,8.0,1700.0
Life is Strange: Before the Storm Remastered,1157,1000,157,34,6.0,889.6666666666666
Life is Strange: Before The Storm,332,300,32,11,2.0,176.0
Life is Strange Remastered,1326,1000,326,60,10.0,1956.0
Life is Strange 2,243,190,53,9,2.0,238.5
Life is Strange,281,200,81,12,1.0,972.0
Lies of P,2356,1000,1356,42,60.0,949.2
Lies of Astaroth (CN),1979,1000,979,10,75.0,130.53333333333333
Lies of Astaroth,8459,2010,6449,91,383.0,1532.2689295039165
Liege Dragon,1529,1000,529,33,15.0,1163.8
Lichtspeer: Double Speer Edition,8422,1000,7422,20,25.0,5937.6
Lichdom Battlemage,6282,1000,5282,39,100.0,2059.98
Library Of Ruina,15268,1000,14268,76,120.0,9036.4
Liberated: Enhanced Edition,1938,1000,938,18,4.0,4221.0
Levelhead,9238,1000,8238,44,1837.0,197.31736526946108
Level 22,1159,1000,159,23,3.0,1219.0
Letterbox by POWGI,1043,1000,43,28,0.5,2408.0
Letter Quest: Grimm's Journey Remastered,1706,1000,706,60,15.0,2824.0
Lethal League Blaze,4089,1000,3089,15,15.0,3089.0
Lethal League,4384,1000,3384,13,51.0,862.5882352941177
Let's! Revolution!,2852,1000,1852,30,16.0,3472.5
Let's Sing Queen,2002,1000,1002,10,4.0,2505.0
Let's Sing Country,2310,1000,1310,10,6.0,2183.3333333333335
Let's Sing ABBA,1939,1000,939,10,4.0,2347.5
Let's Sing 2025,3462,1000,2462,20,15.0,3282.6666666666665
Let's Sing 2024,3251,1000,2251,10,12.0,1875.8333333333333
Let's Sing 2023,2881,1000,1881,10,6.0,3135.0
Let's Sing 2022,2445,1000,1445,10,5.0,2890.0
Let's Sing 2021 (FR),1581,1000,581,10,4.0,1452.5
Let's Sing 2021 (ES),1344,1000,344,10,4.0,860.0
Let's Sing 2021 (DE),1870,1000,870,10,4.0,2175.0
Let's Sing 2021 (Asian),1214,1000,214,10,4.0,535.0
Let's Sing 2021,2175,1000,1175,10,4.0,2937.5
Let's Sing 2020 (FR),1670,1000,670,10,4.0,1675.0
Let's Sing 2020 (DE),1682,1000,682,10,4.0,1705.0
Let's Sing 2020,2000,1000,1000,10,4.0,2500.0
Let's Sing 2017 (FR),2071,1000,1071,10,15.0,714.0
Let's Sing 2017,2510,1000,1510,10,22.0,686.3636363636364
Let's Sing 2016,2158,1000,1158,37,12.0,3570.5
Let's School,2991,1000,1991,44,32.0,2737.625
Let's Cook Together,1464,1000,464,41,25.0,760.96
Let's Build a Zoo,5464,1000,4464,33,60.0,2455.2
Let Them Come,2379,1000,1379,23,8.0,3964.625
Let Me Sleep,1419,1000,419,19,5.0,1592.2
Lesson Learned,1791,1000,791,16,10.0,1265.6
Leo: The Firefighter Cat,1439,1000,439,10,11.0,399.09090909090907
Leo's Fortune,3521,1000,2521,37,33.0,2826.5757575757575
Leo & Mia: Animal Rescue,1347,1000,347,10,9.0,385.55555555555554
Lemon Cake,1965,1000,965,17,15.0,1093.6666666666667
Lemnis Gate,4837,1000,3837,31,60.0,1982.45
Leisure Suit Larry: Wet Dreams Dry Twice,1369,1000,369,23,12.0,707.25
Leisure Suit Larry - Wet Dreams Don't Dry,1508,1000,508,31,6.0,2624.6666666666665
Leila,1267,1000,267,13,4.0,867.75
Legends of Ethernal,4552,1000,3552,30,15.0,7104.0
Legends Aligned: Minis in Conflict (Xbox One),2097,2000,97,24,0.5,4656.0
Legends Aligned (Xbox One),2064,2000,64,28,0.5,3584.0
Legendary Heroes,5782,1000,4782,39,90.0,2072.2
Legendary Eleven,2187,1000,1187,25,10.0,2967.5
Legend of the Tetrarchs,1337,1000,337,26,20.0,438.1
Legend of the Skyfish,1081,1000,81,15,3.0,405.0
Legend of Keepers: Career of a Dungeon Manager,3649,1000,2649,24,50.0,1271.52
Legend of Ixtona,2428,1000,1428,16,42.0,544.0
Legend Bowl,3735,1000,2735,46,59.0,2132.3728813559323
Legal Dungeon,1220,1000,220,10,10.0,220.0
Legacy of Kain: Soul Reaver 1 & 2 Remastered,2479,1000,1479,83,15.0,8183.8
League of Evil,1325,1000,325,21,3.0,2275.0
League of Enthusiastic Losers,1019,1000,19,10,0.5,380.0
Lazy Galaxy: Rebel Story,1227,1000,227,10,4.0,567.5
Layers of Fear 2,2167,1000,1167,32,10.0,3734.4
Layers of Fear (2016),2759,1000,1759,18,8.0,3957.75
Layer Section & Galactic Attack S-Tribute,1295,1000,295,13,0.5,7670.0
Laws of Machine,1616,1000,616,16,4.0,2464.0
Lawn Mowing Simulator,5761,1000,4761,42,60.0,3332.7
Launcher Heroes,1305,1000,305,10,3.0,1016.6666666666666
Late Shift,1461,1000,461,20,3.0,3073.3333333333335
Last Time I Saw You,1668,1000,668,36,10.0,2404.8
Last Stop,1542,1000,542,35,6.0,3161.6666666666665
Last Night of Winter,2744,1000,1744,15,9.0,2906.6666666666665
Last Labyrinth -Lucidity Lost-,1706,1000,706,35,10.0,2471.0
Last Escape: Dead Complex,1510,1000,510,10,4.0,1275.0
Last Beat Enhanced,1044,1000,44,13,0.5,1144.0
Laserlife,1386,1000,386,12,2.0,2316.0
Laser League,8060,1000,7060,24,60.0,2824.0
Lara Croft and the Temple of Osiris,3213,1000,2213,40,15.0,5901.333333333333
Lanternium,1084,1000,84,13,1.0,1092.0
Landnama,2999,1000,1999,15,38.0,789.078947368421
Landflix Odyssey,1626,1000,626,21,8.0,1643.25
Land It!,3720,1000,2720,25,15.0,4533.333333333333
Lamentum,2764,1000,1764,19,4.0,8379.0
Lakeview Cabin Collection,2810,1000,1810,39,25.0,2823.6
Lake Ridden,1109,1000,109,16,1.0,1744.0
Lake,1270,1000,270,10,6.0,450.0
Lair of the Clockwork God,2082,1000,1082,22,6.0,3967.3333333333335
Laika: Aged Through Blood,2798,1000,1798,42,47.0,1606.723404255319
Ladders by POWGI,1016,1000,16,42,0.5,1344.0
Lacuna - A Sci-Fi Noir Adventure,2199,1000,1199,25,32.0,936.71875
Labyrinth Of The Demon King,1706,1000,706,27,6.0,3177.0
Lab Rat,1523,1000,523,10,5.0,1046.0
Lab Crisis,5262,5000,262,30,0.5,15720.0
LUNARK,1763,1000,763,33,6.0,4196.5
LUNAR Remastered Collection,2531,1000,1531,50,50.0,1531.0
LOUD: My Road to Fame,2436,1000,1436,21,26.0,1159.8461538461538
LOST ORBIT: Terminal Velocity,2160,1000,1160,33,4.0,9570.0
LIT: Bend the Light,1446,1000,446,23,3.0,3419.3333333333335
LISA: The Painful - Definitive Edition,2359,1000,1359,58,37.0,2130.324324324324
LISA: The Joyful - Definitive Edition,1665,1000,665,10,6.0,1108.3333333333333
LIMBO,2210,1000,1210,13,8.0,1966.25
LEGO Worlds,4994,1000,3994,61,50.0,4872.68
LEGO The Incredibles,1543,1000,543,51,15.0,1846.2
LEGO The Hobbit,1626,1000,626,39,40.0,610.35
LEGO Star Wars: The Skywalker Saga,3132,1000,2132,45,80.0,1199.25
LEGO Star Wars: The Force Awakens,1643,1000,643,49,25.0,1260.28
LEGO Marvel's Avengers,1737,1000,737,40,35.0,842.2857142857143
LEGO Marvel Super Heroes 2,2131,1000,1131,45,60.0,848.25
LEGO Marvel Super Heroes,1711,1000,711,45,40.0,799.875
LEGO Jurassic World,1527,1000,527,49,25.0,1032.92
LEGO Harry Potter Collection (Xbox One),3328,2000,1328,84,40.0,2788.8
LEGO Dimensions,1820,1000,820,38,20.0,1558.0
LEGO DC Super-Villains,2076,1000,1076,45,40.0,1210.5
LEGO CITY Undercover,2298,1000,1298,48,40.0,1557.6
LEGO Builder's Journey,1373,1000,373,13,2.0,2424.5
LEGO Bricktales,2163,1000,1163,21,15.0,1628.2
LEGO Brawls,1867,1000,867,18,6.0,2601.0
LEGO Batman 3: Beyond Gotham,1885,1000,885,40,30.0,1180.0
LEGO 2K Drive,5216,1000,4216,38,60.0,2670.133333333333
LASERPITIUM,4902,3000,1902,29,2.0,27579.0
LAPIN,3659,1000,2659,94,30.0,8331.533333333333
LA-MULANA 2 (JP),4479,1400,3079,51,78.0,2013.1923076923076
LA-MULANA 2,3585,1000,2585,46,78.0,1524.4871794871794
LA-MULANA (JP),3954,1000,2954,54,48.0,3323.25
LA-MULANA,5688,1000,4688,54,60.0,4219.2
LA Cops,1683,1000,683,13,6.0,1479.8333333333333
L.O.L. Surprise! B.B.s BORN TO TRAVEL,1272,1000,272,14,4.0,952.0
L.A. Noire (JP),1814,1500,314,62,40.0,486.7
L.A. Noire,3137,1500,1637,62,40.0,2537.35
Kyurinaga's Revenge,4502,1000,3502,37,87.0,1489.3563218390805
Kyub,23813,1500,22313,42,90.0,10412.733333333334
Kvark,2119,1000,1119,23,18.0,1429.8333333333333
Kuznetsk 1997: Detective Visual Novel,1355,1000,355,10,5.0,710.0
Kursk,3470,1000,2470,38,17.0,5521.176470588235
Kuroi Tsubasa,1014,1000,14,14,0.5,392.0
Kunitsu-Gami: Path of the Goddess,4796,1000,3796,48,40.0,4555.2
Kunio-kun: The World Classics Collection,2684,1000,1684,55,38.0,2437.3684210526317
Kunio-kun's Nekketsu Soccer League,1609,1000,609,10,1.0,6090.0
KungFu Kickball,3637,1000,2637,26,8.0,8570.25
Kung-Fu for Kinect,3438,1000,2438,20,14.0,3482.8571428571427
Kung Fury: Street Rage - ULTIMATE EDITION,1999,1000,999,28,11.0,2542.909090909091
Kung Fu Panda: Showdown of Legendary Legends,4430,1000,3430,25,50.0,1715.0
Kubics,3309,3000,309,40,0.5,24720.0
Krut: The Mythic Wings,2943,1000,1943,17,9.0,3670.1111111111113
Krinkle Krusher,1306,1000,306,13,3.0,1326.0
Krimson,5046,1000,4046,12,12.0,4046.0
Kraken Academy!!,1494,1000,494,48,6.0,3952.0
Kovox Pitch,1015,1000,15,25,0.5,750.0
Korgan,1148,1000,148,11,1.0,1628.0
Kona II: Brume,2697,1000,1697,39,8.0,8272.875
Kona,2433,1000,1433,35,8.0,6269.375
Kombinera,4229,1000,3229,35,71.0,1591.7605633802816
Koh-Lanta,2030,1000,1030,11,18.0,629.4444444444445
Koa and the Five Pirates of Mara,1656,1000,656,38,6.0,4154.666666666667
Knowledge Keeper (Xbox One),1580,1000,580,15,1.0,8700.0
Know by heart...,2112,1000,1112,20,13.0,1710.7692307692307
Knockout City,3856,1000,2856,50,60.0,2380.0
Knock-Knock,2248,1000,1248,18,6.0,3744.0
Knights of the Round Peg,1255,1000,255,14,3.0,1190.0
Knights of Pen and Paper +1 Deluxier Edition,2361,1000,1361,18,20.0,1224.9
Knights of Pen & Paper 2 Deluxiest Edition,2053,1000,1053,16,20.0,842.4
Knights of Grayfang,1221,1000,221,31,6.0,1141.8333333333333
Knights of Braveland,1867,1000,867,29,65.0,386.81538461538463
Knights and Bikes,2902,1000,1902,36,10.0,6847.2
Knights & Guns,2339,1000,1339,67,40.0,2242.825
Knightin'+ (Xbox One),1073,1000,73,15,1.0,1095.0
Knight's Retreat,1191,1000,191,28,1.0,5348.0
Knight's Night!,1247,1000,247,15,2.0,1852.5
Knight Squad 2,1497,1000,497,17,2.0,4224.5
Knight Squad,1826,1000,826,15,2.0,6195.0
Knight Quest: Goblins Raid (Xbox One),2028,2000,28,25,0.5,1400.0
Knee Deep,1226,1000,226,43,6.0,1619.6666666666667
Klaus Lee - Thunderballs,3735,1000,2735,12,15.0,2188.0
Klang 2,2408,1000,1408,32,8.0,5632.0
Kitty Powers' Matchmaker,2651,1000,1651,31,25.0,2047.24
Kittens and Yarn,1393,1000,393,10,4.0,982.5
Kitten Island (Xbox One),5614,5000,614,35,0.5,42980.0
Kitten Hero,1064,1000,64,11,0.5,1408.0
Kiting Cat,3158,3000,158,30,0.5,9480.0
Kitaria Fables,2105,1000,1105,27,20.0,1491.75
KinnikuNeko: SUPER MUSCLE CAT,1968,1000,968,13,6.0,2097.3333333333335
Kingdoms of Amalur: Re-Reckoning,2991,1000,1991,62,60.0,2057.366666666667
Kingdoms and Castles,2617,1000,1617,12,12.0,1617.0
Kingdom: New Lands,3309,1000,2309,34,30.0,2616.866666666667
Kingdom's Dungeon Rage,1058,1000,58,12,1.0,696.0
Kingdom of Aurelia: Mystery of the Poisoned Dagger,1078,1000,78,10,1.0,780.0
Kingdom of Arcadia,1075,1000,75,21,1.0,1575.0
Kingdom Two Crowns,5271,1315,3956,33,22.0,5934.0
Kingdom Rush Origins,1708,1000,708,83,25.0,2350.56
Kingdom Rush Frontiers,1572,1000,572,85,25.0,1944.8
Kingdom Rush,1566,1000,566,74,20.0,2094.2
Kingdom Come: Deliverance,5874,1190,4684,53,201.0,1235.084577114428
King's Quest,1505,1000,505,17,4.0,2146.25
King's Heir: Rise to the Throne,1211,1000,211,19,3.0,1336.3333333333333
King's Guard TD,1492,1000,492,10,8.0,615.0
King's Bounty II,3848,1000,2848,49,60.0,2325.866666666667
King of the Hat,1727,1000,727,37,5.0,5379.8
King of the Arcade,1120,1000,120,15,0.5,3600.0
King of Seas,3112,1000,2112,29,40.0,1531.2
King Oddball,1777,1000,777,16,15.0,828.8
King Leo,1043,1000,43,14,0.5,1204.0
Kinect Sports Rivals,3979,1000,2979,54,20.0,8043.3
Kine,1294,1000,294,13,1.0,3822.0
Kinduo 2 - Frostbite,1143,1000,143,18,1.0,2574.0
Kinduo,1056,1000,56,12,1.0,672.0
Killing Time: Resurrected,1753,1000,753,14,10.0,1054.2
Killer Queen Black,5842,1000,4842,39,40.0,4720.95
Killer Instinct Classic,2255,1000,1255,30,15.0,2510.0
Killer Instinct 2 Classic,2222,1000,1222,30,15.0,2444.0
Killer Instinct,11175,1560,9615,150,212.0,6803.066037735849
Killer Frequency,1625,1000,625,27,6.0,2812.5
Killer Chambers,3122,1000,2122,26,28.0,1970.4285714285713
Kill The Bad Guy,2354,1000,1354,12,5.0,3249.6
Kill It With Fire,2355,1000,1355,24,4.0,8130.0
Kiki - A Vibrant 3D Platformer,2950,2000,950,36,2.0,17100.0
Kid Tripp,3550,1000,2550,20,6.0,8500.0
Kid Ball Adventure,1011,1000,11,11,0.5,242.0
KickBeat – Special Edition,5010,1000,4010,40,30.0,5346.666666666667
"Kick it, Bunny!",6036,5000,1036,68,2.5,28179.2
Kick & Fennick,2155,1000,1155,15,8.0,2165.625
Kholat,2191,1000,1191,20,6.0,3970.0
KeyWe,2950,1000,1950,16,15.0,2080.0
Kerbal Space Program Enhanced Edition,7283,1000,6283,44,40.0,6911.3
Kentucky Route Zero: TV Edition,2620,1000,1620,24,6.0,6480.0
Kena: Bridge of Spirits,2094,1000,1094,41,15.0,2990.266666666667
Ken Follett's The Pillars of the Earth,2135,1480,655,41,15.0,1790.3333333333333
Kemono Heroes,3594,1000,2594,45,121.0,964.7107438016529
Keeper's Toll,3030,2000,1030,53,31.0,1760.967741935484
Keep Talking and Nobody Explodes,3316,1000,2316,10,8.0,2895.0
Kaze and the Wild Masks,2315,1000,1315,25,12.0,2739.5833333333335
Kattish,2163,2000,163,15,0.5,4890.0
Katana ZERO,3639,1000,2639,22,20.0,2902.9
Katana Kata,2973,1000,1973,13,7.0,3664.1428571428573
Katamari Damacy Reroll,3380,1000,2380,21,20.0,2499.0
KartRider: Drift,6065,1000,5065,28,120.0,1181.8333333333333
Karma. Incarnation 1,1180,1000,180,17,1.0,3060.0
Kargast,1467,1000,467,15,7.0,1000.7142857142857
Kara Fantasy,1205,1000,205,15,2.0,1537.5
Kao the Kangaroo,1872,1000,872,15,8.0,1635.0
Kansei: The Second Turn HD,1023,1000,23,12,0.5,552.0
Kanjozoku Game Racer,1265,1000,265,10,3.0,883.3333333333334
Kamiko,2264,1000,1264,27,4.0,8532.0
Kamikaze Veggies,1823,1000,823,19,15.0,1042.4666666666667
Kalinur,1064,1000,64,15,0.5,1920.0
Kalimba,5732,1070,4662,31,20.5,7049.8536585365855
Kaiju Wars,1803,1000,803,26,0.5,41756.0
Kaiju Panic,3305,1000,2305,11,20.0,1267.75
Kaiju Big Battel: Fighto Fantasy,2764,1000,1764,48,38.0,2228.2105263157896
Kaichu - The Kaiju Dating Sim,1331,1000,331,15,3.0,1655.0
Kabaret,4087,1000,3087,67,75.0,2757.72
KLONOA Phantasy Reverie Series,2006,1000,1006,25,15.0,1676.6666666666667
KINGDOM HEARTS Melody of Memory (JP),1346,1000,346,44,30.0,507.46666666666664
KINGDOM HEARTS Melody of Memory (Asian),1327,1000,327,44,30.0,479.6
KINGDOM HEARTS Melody of Memory,1726,1000,726,44,40.0,798.6
KINGDOM HEARTS III (JP),1730,1000,730,45,40.0,821.25
KINGDOM HEARTS III (Asian),4333,1000,3333,45,72.0,2083.125
KINGDOM HEARTS III,2983,1000,1983,45,50.0,1784.7
KINGDOM HEARTS HD 2.8 Final Chapter Prologue (JP),3169,2000,1169,69,56.0,1440.375
KINGDOM HEARTS HD 2.8 Final Chapter Prologue,5544,2000,3544,69,50.0,4890.72
KINGDOM HEARTS - HD 1.5+2.5 ReMIX - (JP),8751,4000,4751,197,266.0,3518.597744360902
KINGDOM HEARTS - HD 1.5+2.5 ReMIX,12879,4000,8879,197,200.0,8745.815
KILLING FLOOR 2,3495,1420,2075,65,25.0,5395.0
KILL KNIGHT,6265,1000,5265,47,39.0,6345.0
KIBORG,1977,1000,977,22,29.0,741.1724137931035
KAUIL'S TREASURE,1098,1000,98,17,1.0,1666.0
Justice Sucks,2295,1000,1295,37,13.0,3685.769230769231
Justice Ninja Casey,1449,1000,449,14,0.5,12572.0
Justice Chronicles,1825,1000,825,20,20.0,825.0
Just a Phrase by POWGI,1027,1000,27,39,1.0,1053.0
Just Sing,2630,1000,1630,35,10.0,5705.0
Just Shapes & Beats,2541,1000,1541,26,12.0,3338.8333333333335
Just Ignore Them,1069,1000,69,33,1.0,2277.0
Just Die Already,4079,1000,3079,12,12.0,3079.0
Just Dance: Disney Party 2,2753,1000,1753,47,10.0,8239.1
Just Dance 2022,2671,1000,1671,32,25.0,2138.88
Just Dance 2021 (Xbox One),3146,1000,2146,35,40.0,1877.75
Just Dance 2020,3597,1000,2597,37,128.0,750.6953125
Just Dance 2019,3167,1000,2167,37,103.0,778.4368932038835
Just Dance 2018,3851,1000,2851,41,80.0,1461.1375
Just Dance 2017 (CN),2945,1000,1945,31,11.0,5481.363636363636
Just Dance 2017,4605,1000,3605,40,116.0,1243.103448275862
Just Dance 2016,4286,1000,3286,36,30.0,3943.2
Just Dance 2015 (CN),3406,1000,2406,34,19.0,4305.473684210527
Just Dance 2015,5206,1000,4206,55,80.0,2891.625
Just Dance 2014,3910,1000,2910,48,367.0,380.59945504087193
Just Crow Things,1706,1000,706,36,8.0,3177.0
Just Cause 4,4525,1000,3525,34,50.0,2397.0
Just Cause 3,2907,1000,1907,47,60.0,1493.8166666666666
Jurassic World Evolution 2,6319,1050,5269,49,60.0,4303.016666666666
Jurassic World Evolution,6356,1185,5171,57,60.0,4912.45
Jurassic Pinball,1179,1000,179,15,1.0,2685.0
JumpJet Rex,5822,1000,4822,51,15.0,16394.8
"Jump, Step, Step",1078,1000,78,10,1.0,780.0
Jump Stars,2656,1000,1656,20,24.0,1380.0
Jump King,7140,1000,6140,48,50.0,5894.4
Jump Force,6009,1000,5009,50,60.0,4174.166666666667
Jumbo Airport Story,1377,1000,377,10,15.0,251.33333333333334
Jumanji: Wild Adventures,2276,1000,1276,41,39.0,1341.4358974358975
Jumanji: The Video Game,2133,1000,1133,57,12.0,5381.75
Jujutsu Kaisen: Cursed Clash,3622,1000,2622,57,60.0,2490.9
Jujubos,1410,1000,410,23,2.0,4715.0
Jubilee,1300,1000,300,11,2.0,1650.0
Journey to the Savage Planet,3084,1045,2039,45,20.0,4587.75
Journey to Kreisia,1611,1000,611,31,15.0,1262.7333333333333
Journey of the Broken Circle,1547,1000,547,11,5.0,1203.4
Journey of Johann: Grasslands (Xbox One),2533,2000,533,22,1.0,11726.0
Jotun: Valhalla Edition,5634,1000,4634,36,20.0,8341.2
Josh Journey: Darkness Totems,2039,1000,1039,42,8.0,5454.75
Jorel's Brother and The Most Important Game of the Galaxy,1922,1000,922,49,4.0,11294.5
Jonah Lomu Rugby Challenge 4,2667,1000,1667,51,53.0,1604.0943396226414
Johnny Trigger,1391,1000,391,34,6.0,2215.6666666666665
Johnny Rocket,1111,1000,111,10,0.5,2220.0
John Wick Hex,5143,1000,4143,31,15.0,8562.2
JoJo's Bizarre Adventure: All-Star Battle R,3896,1000,2896,45,15.0,8688.0
JoJo Siwa: Worldwide Party,1152,1000,152,15,2.0,1140.0
Jitsu Squad,1698,1000,698,30,10.0,2094.0
Jisei: The First Case HD,1019,1000,19,12,0.5,456.0
Jinshin,1310,1000,310,30,10.0,930.0
Jewel Match Twilight Solitaire,1416,1000,416,21,20.0,436.8
Jewel Match Solitaire: Winterscapes,1565,1000,565,21,14.0,847.5
Jewel Match Solitaire Collector's Edition,1338,1000,338,21,12.0,591.5
Jewel Fever 3,1743,1000,743,15,9.0,1238.3333333333333
Jettomero: Hero of the Universe,1236,1000,236,15,3.0,1180.0
"Jett Rider - Reduce, reuse and BLAST IT OFF!",2455,1000,1455,25,9.0,4041.6666666666665
Jetpack Kiwi,1174,1000,174,12,1.0,2088.0
Jetboard Joust,4909,1000,3909,64,32.0,7818.0
Jet Set Knights,1080,1000,80,12,1.0,960.0
Jet Kave Adventure,4970,1000,3970,30,50.0,2382.0
Jet Car Stunts,2421,1000,1421,12,6.0,2842.0
Jeopardy! PlayShow,2367,1000,1367,11,12.0,1253.0833333333333
Jeopardy!,2237,1000,1237,13,12.0,1340.0833333333333
Jelly Brawl,2983,1000,1983,20,29.0,1367.5862068965516
Jay and Silent Bob - Mall Brawl,5358,1000,4358,20,22.0,3961.818181818182
JanKenUP!,2292,1000,1292,12,8.0,1938.0
Jagged Alliance 3,3571,1000,2571,50,210.0,612.1428571428571
JackQuest: Tale of the Sword,1189,1000,189,13,1.0,2457.0
Jack N' Jill DX,1004,1000,4,11,0.5,88.0
Jack Move,1397,1000,397,10,2.0,1985.0
Jack Dragon and the Stone of Peace,1272,1000,272,17,0.5,9248.0
Jack 'n' Hat,1027,1000,27,15,0.5,810.0
JYDGE,2701,1000,1701,15,20.0,1275.75
JCB Pioneer: Mars,2400,1000,1400,24,40.0,840.0
Ittle Dew 2,1554,1000,554,10,12.0,461.6666666666667
Itorah,2392,1000,1392,21,15.0,1948.8
It's Quiz Time,2144,1000,1144,38,15.0,2898.133333333333
It's Kooky,1037,1000,37,13,0.5,962.0
It came from space and ate our brains,4090,1000,3090,57,42.0,4193.571428571428
It Takes Two,1803,1000,803,20,12.0,1338.3333333333333
It Lurks Below,3626,1000,2626,20,20.0,2626.0
It Could Happen To You,1226,1000,226,15,1.0,3390.0
Istanbul: Digital Edition,5014,1000,4014,75,177.0,1700.8474576271187
Isonzo,4453,1000,3453,45,60.0,2589.75
Islets,1360,1000,360,44,10.0,1584.0
Island Trouble (Xbox One),1071,1000,71,70,4.0,1242.5
Island Saver,1295,1000,295,13,6.0,639.1666666666666
Island Farmer,1217,1000,217,20,3.0,1446.6666666666667
Island Cities - Jigsaw Puzzle,1262,1000,262,26,6.0,1135.3333333333333
Isekai Rondo,1514,1000,514,32,10.0,1644.8
Is this Game Trying to Kill Me? (Xbox One),1983,1000,983,17,2.0,8355.5
Irony Curtain: From Matryoshka with Love,1294,1000,294,42,5.0,2469.6
Ironcast,2425,1000,1425,14,55.0,362.72727272727275
Iron Wings,2973,1000,1973,35,15.0,4603.666666666667
Iron Snout,1028,1000,28,15,1.0,420.0
Iron Sea Defenders,1297,1000,297,12,20.0,178.2
Iron Meat,2430,1000,1430,35,15.0,3336.6666666666665
Iron Heart,1740,1000,740,12,25.0,355.2
Iron Crypticle,1862,1000,862,38,6.0,5459.333333333333
Iro Hero,1024,1000,24,17,0.5,816.0
Iris and the Giant,1523,1000,523,16,12.0,697.3333333333334
Iris Fall,1462,1000,462,22,1.0,10164.0
Ion Fury,3226,1000,2226,29,20.0,3227.7
Inversus Deluxe,3566,1000,2566,12,16.0,1924.5
Invector: Rhythm Galaxy,1673,1000,673,32,8.0,2692.0
Inukari - Chase of Deception,2557,1000,1557,10,6.0,2595.0
Intruders: Hide and Seek,1407,1000,407,27,4.0,2747.25
Intrepid Izzy,1653,1000,653,25,9.0,1813.888888888889
Into the Pit,1511,1000,511,10,12.0,425.8333333333333
Into the Belly of the Beast,5407,1000,4407,29,49.0,2608.2244897959185
Into The Sky,1026,1000,26,10,1.0,260.0
Insurgency: Sandstorm,2957,1000,1957,30,15.0,3914.0
Inspector Waffles,1179,1000,179,15,1.0,2685.0
Insomnis,1158,1000,158,27,0.5,8532.0
Inside My Radio,2233,1000,1233,24,6.0,4932.0
Insectum - Epic Battles of Bugs,1666,1000,666,13,6.0,1443.0
Inscryption,3421,1000,2421,40,40.0,2421.0
Insane Robots,8366,1035,7331,78,142.0,4026.887323943662
Inops,3092,1000,2092,20,6.0,6973.333333333333
InnerSpace,3054,1000,2054,14,6.0,4792.666666666667
Inner Ashes,1139,1000,139,24,4.0,834.0
Inkventure,1079,1000,79,11,0.5,1738.0
Inkulinati,3646,1000,2646,26,25.0,2751.84
InkSplosion,1126,1000,126,13,1.0,1638.0
Ink,3811,1000,2811,16,13.0,3459.6923076923076
Injustice 2,4284,1045,3239,64,153.0,1354.875816993464
"Injection π23 'No Name, No Number'",4673,1400,3273,29,96.0,988.71875
Injection π23 'Ars regia',2481,1373,1108,26,298.0,96.67114093959732
Infliction: Extended Cut,1561,1000,561,19,1.0,10659.0
Infinity Runner,1888,1000,888,55,12.0,4070.0
Infinity Blade: Saga,1951,1000,951,34,30.0,1077.8
Infinitrap: Rehamstered,1418,1000,418,11,4.0,1149.5
Infinite Minigolf,4148,1000,3148,32,30.0,3357.866666666667
Infinite Links,1478,1000,478,33,8.0,1971.75
Infinite Guitars,2991,1000,1991,33,10.0,6570.3
Infinite Adventures,2415,1000,1415,74,60.0,1745.1666666666667
Infinite - Beyond the Mind,2450,1000,1450,14,22.0,922.7272727272727
Infini,1026,1000,26,11,0.5,572.0
Infestor,1023,1000,23,12,0.5,552.0
Inferno 2+,1030,1000,30,15,1.0,450.0
Infernitos: Fiery Dishes (Xbox One),2070,2000,70,27,0.5,3780.0
Infernitos,3127,3000,127,32,0.5,8128.0
Infernax,3281,1225,2056,42,16.0,5397.0
